c70,33.71,1.45,0.0,0.7109222285813255,0.0,0.0,0.7032706341864144
c71,34.49,0.98,0.0,0.7420343439097767,0.0,0.0,0.6703618667991096
c72,34.5,1.84,0.0,0.7979522587816839,0.0,0.0,0.6027206589334803
s,1.0,-9.06,0.0,0.01640535900136218,0.0,0.0,-0.9998654230425394
c73,0.57,-8.98,0.0,0.024344937647064052,0.0,0.0,-0.9997036180843604
c74,-2.04,-9.12,0.0,0.9997265269460098,0.0,0.0,0.023385279995526833
e1i,-2.89618,-4.4565081,0.0,0.0125297,0.0,0.0,-0.9999
e1o,-2.9857897,-4.449408531,0.0,0.99971272,0.0,0.0,0.023967908
e0i,-39.05,4.37,0.0,0.014572983389623416,0.0,0.0,-0.9998938084392393
e0o,-39.22,4.33,0.0,0.9998938084392393,0.0,0.0,0.014572983389623371
e2i,36.02,6.29,0.0,0.9996753563210984,0.0,0.0,0.02547904951690047
e2o,36.04,6.27,0.0,0.014572983389623416,0.0,0.0,-0.9998938084392393
